Player ID,Player Name,Team ID,Player Birth Date,Player Age,Player Height,Player Joined,Player Expires,Player Position,Player Foot,Player Agent,Player Value,Player National ID
p-149498,Gabriel Paulista,c-1049,"Nov 26, 1990",32,187,"Aug 18, 2017","Jun 30, 2024",Defender - Centre-Back,right,ADM Esporte,3000000.0,n-3439
p-615350,Cenk Ozkacar,c-1049,"Oct 6, 2000",22,Turkey,"Aug 23, 2022","Jun 30, 2023",Defender - Centre-Back,left,SEG,1800000.0,n-3381
p-646750,Cristhian Mosquera,c-6182,"Jun 27, 2004",18,191,"Jul 1, 2022","Jun 30, 2025",Defender - Centre-Back,right,INVSPORT (Sergio ...,1000000.0,n-12609
p-221322,Jose Gaya,c-1049,"May 25, 1995",28,172,"Jul 1, 2014","Jun 30, 2027",Defender - Left-Back,left,Toldra Consulting ...,35000000.0,n-3375
p-623024,Jesus Vazquez,c-1049,"Jan 2, 2003",20,182,"Jan 1, 2022","Jun 30, 2025",Defender - Left-Back,left,LEADERBROCK,5000000.0,n-12609
p-320271,Toni Lato,c-1049,"Nov 21, 1997",25,171,"Jul 1, 2017","Jun 30, 2023",Defender - Left-Back,left,Toldra Consulting ...,2500000.0,n-9567
p-367466,Thierry Correia,c-1049,"Mar 9, 1999",24,176,"Sep 2, 2019","Jun 30, 2026",Defender - Right-Back,right,Gestifute,12000000.0,n-16374
p-170472,Dimitri Foulquier,c-1049,"Mar 23, 1993",30,Guadeloupe,"Aug 30, 2021","Jun 30, 2025",Defender - Right-Back,right,ACE,3000000.0,n-19755
p-495629,Hugo Guillamon,c-1049,"Jan 31, 2000",23,178,"Jul 1, 2020","Jun 30, 2026",midfield - Defensive Midfield,right,InterStarDeporte,22000000.0,n-9567
p-503991,Yunus Musah,c-1049,"Nov 29, 2002",20,178,"Aug 1, 2020","Jun 30, 2026",midfield - Central Midfield,right,Relatives,22000000.0,n-3505
p-375382,Andre Almeida,c-1049,"May 30, 2000",22,176,"Aug 25, 2022","Jun 30, 2028",midfield - Central Midfield,right,Jorge Pires,15000000.0,n-16374
p-466805,Nico Gonzalez,c-1049,"Jan 3, 2002",21,188,"Aug 13, 2022","Jun 30, 2023",midfield - Central Midfield,right,Gestifute,10000000.0,n-9567
p-617074,Ilaix Moriba,c-1049,"Jan 19, 2003",20,185,"Sep 1, 2022","Jun 30, 2023",midfield - Central Midfield,right,ROGON,6000000.0,n-3856
p-694928,Samuel Lino,c-1049,"Dec 23, 1999",23,178,"Jul 28, 2022","Jun 30, 2023",Attack - Left Winger,right,ADM Esporte,16000000.0,n-3856
p-330659,Justin Kluivert,c-1049,"May 5, 1999",24,172,"Sep 1, 2022","Jun 30, 2023",Attack - Left Winger,both,Team Raiola,12000000.0,n-3379
p-195171,Samu Castillejo,c-1049,"Jan 18, 1995",28,182,"Jul 12, 2022","Jun 30, 2025",Attack - Right Winger,left,CAA Stellar,8000000.0,n-9567
p-622988,Fran Perez,c-6182,"Sep 9, 2002",20,176,"Aug 1, 2020","Jun 30, 2023",Attack - Right Winger,right,Wasserman,150000.0,n-9567
p-573775,Hugo Duro,c-1049,"Nov 10, 1999",23,182,"Jul 1, 2022","Jun 30, 2026",Attack - Centre-Forward,left,MESAS SPORT,5000000.0,n-9567
p-48280,Edinson Cavani,c-1049,"Feb 14, 1987",36,184,"Jun 30, 2024",Nike,Attack - Centre-Forward,right,Valencia CF,4000000.0,n-3449
p-481084,Marcos Andre,c-1049,"Oct 20, 1996",26,185,"Aug 25, 2021","Jun 30, 2026",Attack - Centre-Forward,right,ADM PRO,3000000.0,n-3449
p-94308,Marko Dmitrovi%C4%87,c-368,"Jan 24, 1992",31,189,"Jul 4, 2021","Jun 30, 2025",Goalkeeper,left,IDUB GLOBAL,4000000.0,n-3438
p-730581,Loic Bade,c-368,"Apr 11, 2000",23,France,"Jan 1, 2023","Jun 30, 2026",Defender - Centre-Back,right,W.Egal O.S.F.M.,10000000.0,n-9323
p-439022,Marcao,c-368,"Jun 5, 1996",26,185,"Jul 8, 2022","Jun 30, 2027",Defender - Centre-Back,left,Master Talents,10000000.0,n-9323
p-538996,Tanguy Nianzou,c-368,"Jun 7, 2002",20,191,"Aug 17, 2022","Jun 30, 2027",Defender - Centre-Back,right,VV Consulting,9000000.0,n-9323
p-182579,Karim Rekik,c-368,"Dec 2, 1994",28,186,"Oct 5, 2020","Jun 30, 2025",Defender - Centre-Back,left,Juzzt Football,4000000.0,n-3379
p-255755,Alex Telles,c-368,"Dec 15, 1992",30,181,"Aug 4, 2022","Jun 30, 2023",Defender - Left-Back,left,Gol International,12000000.0,n-3439
p-60410,Marcos Acuna,c-368,"Oct 28, 1991",31,172,"Sep 14, 2020","Jun 30, 2025",Defender - Left-Back,left,Eleven Talent Group,12000000.0,n-3437
p-402733,Gonzalo Montiel,c-368,"Jan 1, 1997",26,175,"Aug 13, 2021","Jun 30, 2026",Defender - Right-Back,right,Interplayers,12000000.0,n-3437
p-15956,Jesus Navas,c-368,"Nov 21, 1985",37,172,"Aug 1, 2017","Jun 30, 2024",Defender - Right-Back,right,Bahía Internacional,3000000.0,n-3375
p-485963,Pape Gueye,c-368,"Jan 24, 1999",24,189,"Jan 30, 2023","Jun 30, 2023",midfield - Defensive Midfield,left,ROOF,10000000.0,n-3499
p-74294,Nemanja Gudelj,c-368,"Nov 16, 1991",31,Serbia,"Jul 23, 2019","Jun 30, 2023",midfield - Defensive Midfield,right,Promoesport,4000000.0,n-3438
p-51174,Fernando,c-368,"Jul 25, 1987",35,183,"Jul 12, 2019","Jun 30, 2024",midfield - Defensive Midfield,right,no agent,3000000.0,n-7658
p-263727,Joan Jordan,c-368,"Jul 6, 1994",28,185,"Jul 1, 2019","Jun 30, 2027",midfield - Central Midfield,right,LEADERBROCK,12000000.0,n-7658
p-214775,Oliver Torres,c-368,"Nov 10, 1994",28,175,"Jul 15, 2019","Jun 30, 2024",midfield - Central Midfield,right,YOU FIRST,9000000.0,n-9567
p-32467,Ivan Rakitic,c-368,"Mar 10, 1988",35,184,"Sep 1, 2020","Jun 30, 2024",midfield - Central Midfield,right,AC Talent,4000000.0,n-3556
p-189441,Lucas Ocampos,c-368,"Jul 11, 1994",28,187,"Jul 3, 2019","Jun 30, 2024",Attack - Left Winger,both,Interplayers,12000000.0,n-3437
p-537382,Bryan Gil,c-368,"Feb 11, 2001",22,175,"Jan 30, 2023","Jun 30, 2023",Attack - Left Winger,left,IFM,12000000.0,n-9567
p-125165,Tecatito,c-368,"Jan 6, 1993",30,173,"Jan 14, 2022","Jun 30, 2025",Attack - Right Winger,both,CANTERA LATINA / ...,10000000.0,n-6303
p-111630,Erik Lamela,c-368,"Mar 4, 1992",31,184,"Jul 26, 2021","Jun 30, 2024",Attack - Right Winger,left,Interplayers,10000000.0,n-3437
p-111961,Suso,c-368,"Nov 19, 1993",29,177,"Jul 21, 2020","Jun 30, 2025",Attack - Right Winger,left,Promoesport,7000000.0,n-3375
p-433049,Youssef En Nesyri,c-368,"Jun 1, 1997",25,Morocco,"Jan 16, 2020","Jun 30, 2025",Attack - Centre-Forward,left,starbox,15000000.0,n-3575
p-361254,Rafa Mir,c-368,"Jun 18, 1997",25,191,"Aug 20, 2021","Jun 30, 2027",Attack - Centre-Forward,right,Gestifute,10000000.0,n-35742
p-54534,Agustin Marchesin,c-368,"Mar 16, 1988",35,188,"Jun 30, 2025",Option for a further year,Goalkeeper,right,Celta de Vigo,3000000.0,n-3437
p-297194,Ivan Villar,c-940,"Jul 9, 1997",25,186,"Jul 1, 2019","Jun 30, 2023",Goalkeeper,right,Promoesport,1200000.0,n-35742
p-358250,Joseph Aidoo,c-940,"Sep 29, 1995",27,Ghana,"Jun 30, 2026","Feb 7, 2022",Defender - Centre-Back,right,Celta de Vigo,8000000.0,n-3441
p-338285,Unai Nunez,c-940,"Jan 30, 1997",26,186,"Jul 20, 2022","Jun 30, 2023",Defender - Centre-Back,right,LEADERBROCK,6000000.0,n-3375
p-331505,Oscar Mingueza,c-940,"May 13, 1999",24,184,"Jul 30, 2022","Jun 30, 2026",Defender - Centre-Back,right,TACTIC GRUP - ...,3000000.0,n-3375
p-636093,Carlos Dominguez,c-8733,"Feb 11, 2001",22,187,"Jul 1, 2020","Jun 30, 2026",Defender - Centre-Back,left,InterStarDeporte,1000000.0,n-3375
p-448628,Javi Galan,c-940,"Nov 19, 1994",28,172,"Jul 31, 2021","Jun 30, 2026",Defender - Left-Back,left,YOU FIRST,12000000.0,n-3375
p-119905,Hugo Mallo,c-940,"Jun 22, 1991",31,174,"Jul 1, 2009","Jun 30, 2023",Defender - Right-Back,right,#LEADERS,3500000.0,n-9567
p-221315,Kevin Vazquez,c-940,"Mar 23, 1993",30,175,"Jul 1, 2018","Jun 30, 2023",Defender - Right-Back,right,F.J.VILLAVERDE,1000000.0,n-9567
p-277137,Renato Tapia,c-940,"Jul 28, 1995",27,185,"Aug 4, 2020","Jun 30, 2024",midfield - Defensive Midfield,right,AGREF,7500000.0,n-3584
p-423444,Fran Beltran,c-940,"Feb 3, 1999",24,165,"Aug 1, 2018","Jun 30, 2026",midfield - Central Midfield,right,InterStarDeporte,15000000.0,n-3375
p-315762,Luca De La Torre,c-940,"May 23, 1998",25,United States,"Jul 8, 2022","Jun 30, 2026",midfield - Central Midfield,right,Field Management,3000000.0,n-3505
p-699704,Gabri Veiga,c-940,"May 27, 2002",20,185,"Jul 1, 2022","Jun 30, 2026",midfield - Attacking Midfield,right,Gol International,30000000.0,n-9567
p-284884,Oscar Rodriguez,c-940,"Jun 28, 1998",24,174,"Jul 8, 2022","Jun 30, 2023",midfield - Attacking Midfield,right,RR-Soccer ...,10000000.0,n-3375
p-764859,Williot Swedberg,c-940,"Feb 1, 2004",19,187,"Jul 1, 2022","Jun 30, 2027",midfield - Attacking Midfield,right,Nordic Sky,4000000.0,n-8595
p-341110,Franco Cervi,c-940,"May 26, 1994 Happy Birthday",29,166,"Jul 5, 2021","Jun 30, 2024",Attack - Left Winger,left,Wasserman,3000000.0,n-3437
p-282810,Carles Perez,c-940,"Feb 16, 1998",25,173,"Aug 9, 2022","Jun 30, 2023",Attack - Right Winger,left,F&H Sport Management,5000000.0,n-9567
p-282694,Augusto Solari,c-940,"Jan 3, 1992",31,176,"Jan 23, 2021","Jun 30, 2023",Attack - Right Winger,right,Hernan Berman,2500000.0,n-9567
p-429983,Jorgen Strand Larsen,c-940,"Feb 6, 2000",23,193,"Sep 1, 2022","Jun 30, 2028",Attack - Centre-Forward,right,TPSportManagement,11000000.0,n-3440
p-72047,Iago Aspas,c-940,"Aug 1, 1987",35,176,"Jul 7, 2015","Jun 30, 2025",Attack - Centre-Forward,left,Intermedia Sport ...,7000000.0,n-3375
p-109256,Haris Seferovic,c-940,"Feb 22, 1992",31,189,"Jan 31, 2023","Jun 30, 2023",Attack - Centre-Forward,left,LIAN Sports Group,6000000.0,n-3384
p-181547,Goncalo Paciencia,c-940,"Aug 1, 1994",28,184,"Aug 6, 2022","Jun 30, 2025",Attack - Centre-Forward,right,Proeleven S.A.,2500000.0,n-3300
p-634427,Miguel Rodriguez,c-8733,"Apr 29, 2003",20,179,"Aug 1, 2020","Jun 30, 2024",Attack - Centre-Forward,left,Intermedia Sport ...,1000000.0,n-12609
p-226012,David Soria,c-3709,"Apr 4, 1993",30,192,"Jul 13, 2018","Jun 30, 2023",Goalkeeper,right,Promoesport,10000000.0,n-12609
p-27486,Kiko Casilla,c-3709,"Oct 2, 1986",36,190,"Aug 10, 2022","Jun 30, 2023",Goalkeeper,right,CONTROL ORIENTADO,400000.0,n-3375
p-341713,Diego Conde,c-3709,"Oct 28, 1998",24,188,"Jun 30, 2024",,Goalkeeper,Manuel García ...,Getafe CF,300000.0,n-3375
p-257376,Domingos Duarte,c-3709,"Mar 10, 1995",28,192,"Jul 11, 2022","Jun 30, 2026",Defender - Centre-Back,right,PCR Sports,8000000.0,n-3300
p-221150,Djene,c-3709,"Dec 31, 1991",31,178,"Jul 24, 2017","Jun 30, 2025",Defender - Centre-Back,right,SPORTBACK,6000000.0,n-3815
p-577486,Gaston Alvarez,c-3709,"Mar 24, 2000",23,184,"Jan 28, 2022","Jun 30, 2023",Defender - Centre-Back,left,FGM,5000000.0,n-36329
p-353032,Omar Alderete,c-3709,"Dec 26, 1996",26,188,"Aug 19, 2022","Jun 30, 2023",Defender - Centre-Back,left,La Squadra Sports,4000000.0,n-3581
p-143029,Stefan Mitrovic,c-3709,"May 22, 1990",33,189,"Jun 30, 2024",Nike,Defender - Centre-Back,both,Getafe CF,2000000.0,n-3438
p-268506,Fabrizio Angileri,c-3709,"Mar 15, 1994",29,185,"Jul 14, 2022","Jun 30, 2026",Defender - Left-Back,left,PASCUAL FERNANDO ...,3000000.0,n-3438
p-241229,Jordan Amavi,c-3709,"Mar 9, 1994",29,176,"Sep 1, 2022","Jun 30, 2023",Defender - Left-Back,left,Classico,3000000.0,n-3377
p-390688,Juan Iglesias,c-3709,"Jul 3, 1998",24,187,"Jul 1, 2021","Jun 30, 2026",Defender - Right-Back,right,IFM,3500000.0,n-3377
p-76746,Damian Suarez,c-3709,"Apr 27, 1988",35,173,"Jul 8, 2015","Jun 30, 2023",Defender - Right-Back,right,GBG Global Business ...,1000000.0,n-3449
p-638589,Angel Algobia,c-3709,"Jun 23, 1999",23,188,"Aug 11, 2022","Jun 30, 2023",midfield - Defensive Midfield,right,JONATHAN SÁNCHEZ,1500000.0,n-3449
p-290249,Mauro Arambarri,c-3709,"Sep 30, 1995",27,175,"Jul 1, 2018","Jun 30, 2028",midfield - Central Midfield,right,Relatives,13000000.0,n-3449
p-284854,Carles Alena,c-3709,"Jan 5, 1998",25,180,"Jul 10, 2021","Jun 30, 2026",midfield - Central Midfield,left,"Puyol, De la Peña ...",10000000.0,n-9567
p-273152,Nemanja Maksimovic,c-3709,"Jan 26, 1995",28,184,"Jul 16, 2018","Jun 30, 2024",midfield - Central Midfield,right,Promoesport,8000000.0,n-3438
p-281989,Luis Milla,c-3709,"Oct 7, 1994",28,175,"Jul 25, 2022","Jun 30, 2027",midfield - Central Midfield,right,Promoesport,5000000.0,n-3438
p-398163,Gonzalo Villar,c-3709,"Mar 23, 1998",25,181,"Jan 13, 2023","Jun 30, 2023",midfield - Central Midfield,right,Footfeel ISM,4500000.0,n-3375
p-340867,Jaime Seoane,c-3709,"Jan 22, 1997",26,177,"Jul 1, 2022","Jun 30, 2025",midfield - Central Midfield,right,Footfeel ISM,3500000.0,n-3375
p-99353,Portu,c-3709,"May 21, 1992",31,167,"Jul 1, 2022","Jun 30, 2023",Attack - Right Winger,right,Wasserman,4500000.0,n-12395
p-251106,Enes Unal,c-3709,"May 10, 1997",26,Turkey,"Aug 12, 2020","Jun 30, 2025",Attack - Centre-Forward,right,FutureBall,25000000.0,n-3381
p-298976,Borja Mayoral,c-3709,"Apr 5, 1997",26,182,"Aug 1, 2022","Jun 30, 2027",Attack - Centre-Forward,right,Footfeel ISM,9000000.0,n-9567
p-227961,Jaime Mata,c-3709,"Oct 24, 1988",34,186,"Jul 1, 2018","Jun 30, 2024",Attack - Centre-Forward,right,Viasport,1500000.0,n-3375
p-623521,Juanmi Latasa,c-3709,"Mar 23, 2001",22,192,"Aug 26, 2022","Jun 30, 2023",Attack - Centre-Forward,left,Niagara Sports ...,1000000.0,n-20911
p-248738,Sergio Herrera,c-331,"Jun 5, 1993",29,192,"Jul 12, 2017",-,Goalkeeper,right,YOU FIRST,8000000.0,n-20911
p-118997,Aitor Fernandez,c-331,"May 3, 1991",32,182,"Jul 2, 2022","Jun 30, 2025",Goalkeeper,right,Sports and ...,3000000.0,n-20911
p-298589,David Garcia,c-331,"Feb 14, 1994",29,186,"Jan 1, 2015","Jun 30, 2026",Defender - Centre-Back,both,YOU FIRST,20000000.0,n-3375
p-197122,Unai Garcia,c-331,"Feb 3, 1992",31,186,"Jul 1, 2015","Jun 30, 2025",Defender - Centre-Back,right,GLOBAL ASES,2500000.0,n-3375
p-82503,Aridane Hernandez,c-331,"Mar 23, 1989",34,188,"Jul 17, 2017","Jun 30, 2023",Defender - Centre-Back,right,Identity Sports,1000000.0,n-3375
p-618809,Manu Sanchez,c-331,"Aug 24, 2000",22,171,"Jun 30, 2023",Atlético de Madrid,Defender - Left-Back,left,CA Osasuna,10000000.0,n-9567
p-169497,Juan Cruz,c-331,"Jul 28, 1992",30,182,"Aug 30, 2020","Jun 30, 2026",Defender - Left-Back,left,Roalza,2500000.0,n-9567
p-216870,Nacho Vidal,c-331,"Jan 24, 1995",28,180,"Jul 13, 2018","Jun 30, 2025",Defender - Right-Back,right,Promoesport,5000000.0,n-20947
p-238868,Ruben Pena,c-331,"Jul 18, 1991",31,170,"Jun 30, 2025",,Defender - Right-Back,right,CA Osasuna,2500000.0,n-20947
p-634122,Diego Moreno,c-8516,"Jun 21, 2001",21,177,"Jul 1, 2020","Jun 30, 2024",Defender - Right-Back,right,Wasserman,400000.0,n-20947
p-213670,Lucas Torro,c-331,"Jul 19, 1994",28,190,"Aug 4, 2020","Jun 30, 2027",midfield - Defensive Midfield,right,Toldra Consulting ...,7000000.0,n-12609
p-552425,Jon Moncayola,c-331,"May 13, 1998",25,182,"Jun 30, 2031","Jun 8, 2021",midfield - Central Midfield,right,CA Osasuna,12000000.0,n-35742
p-95641,Darko Brasanac,c-331,"Feb 12, 1992",31,178,"Jun 30, 2024","Apr 14, 2023",midfield - Central Midfield,right,CA Osasuna,2000000.0,n-3438
p-785353,Pablo Ibanez,c-331,"Sep 20, 1998",24,179,"Jul 1, 2022","Jun 30, 2024",midfield - Central Midfield,right,7DS,1000000.0,n-3438
p-634131,Aimar Oroz,c-331,"Nov 27, 2001",21,177,"Jul 1, 2022","Jun 30, 2026",midfield - Attacking Midfield,right,Bahía Internacional,6000000.0,n-9567
p-175449,Moi Gomez,c-331,"Jun 23, 1994",28,176,"Jul 28, 2022","Jun 30, 2027",Attack - Left Winger,right,InterStarDeporte,10000000.0,n-9567
p-724520,Abde Ezzalzouli,c-331,"Dec 17, 2001",21,177,"Sep 1, 2022","Jun 30, 2023",Attack - Left Winger,right,INTEGRAL ADVISING ...,8000000.0,n-3575
p-213260,Ruben Garcia,c-331,"Jul 14, 1993",29,171,"Jul 1, 2019","Jun 30, 2024",Attack - Left Winger,left,Toldra Consulting ...,6000000.0,n-9567
p-298575,Kike Barja,c-331,"Apr 1, 1997",26,179,"Jan 1, 2018","Jun 30, 2026",Attack - Right Winger,right,YOU FIRST,3000000.0,n-12609
p-167721,Chimy Avila,c-331,"Feb 6, 1994",29,172,"Jul 1, 2019","Jun 30, 2026",Attack - Centre-Forward,right,Carlos Bilicich,10000000.0,n-12609
p-46413,Ante Budimir,c-331,"Jul 22, 1991",31,Croatia,"Jul 1, 2021","Jun 30, 2025",Attack - Centre-Forward,left,MG MEDIATOR TRANSFER,6000000.0,n-3556
p-93936,Kike Garcia,c-331,"Nov 25, 1989",33,186,"Jun 30, 2024",,Attack - Centre-Forward,right,CA Osasuna,1800000.0,n-9567
p-195488,Paulo Gazzaniga,c-12321,"Jan 2, 1992",31,195,"Sep 1, 2022","Jun 30, 2023",Goalkeeper,right,LGT Football,2500000.0,n-3437
p-120705,Juan Carlos,c-12321,"Jan 20, 1988",35,187,"Jun 30, 2023","Jun 29, 2021",Goalkeeper,Intermedia Sport ...,Girona FC,300000.0,n-3437
p-623526,Toni Fuidias,c-12321,"Apr 15, 2001",22,195,"Sep 1, 2022","Jun 30, 2025",Goalkeeper,right,Relatives,300000.0,n-3437
p-438001,Santiago Bueno,c-12321,"Nov 9, 1998",24,192,"Aug 19, 2019","Jun 30, 2026",Defender - Centre-Back,right,GBG Global Business ...,8000000.0,n-3449
p-129444,David Lopez,c-12321,"Oct 9, 1989",33,185,"Jul 25, 2022","Jun 30, 2023",Defender - Centre-Back,right,Sports and ...,2000000.0,n-3449
p-147462,Alexander Callens,c-12321,"May 4, 1992",31,185,"Jan 23, 2023","Jun 30, 2025",Defender - Centre-Back,left,DV7 Management,2000000.0,n-3584
p-64598,Bernardo Espinosa,c-12321,"Jul 11, 1989",33,192,"Jul 7, 2017","Jun 30, 2024",Defender - Centre-Back,right,YOU FIRST,1500000.0,n-3816
p-115333,Juanpe,c-12321,"Apr 30, 1991",32,190,"Jul 7, 2016","Jun 30, 2024",Defender - Centre-Back,right,DRL,1500000.0,n-3816
p-525299,Miguel Gutierrez,c-12321,"Jul 27, 2001",21,180,"Aug 5, 2022","Jun 30, 2027",Defender - Left-Back,left,Wasserman,9000000.0,n-9567
p-422466,Javi Hernandez,c-12321,"May 2, 1998",25,185,"Aug 19, 2022","Jun 30, 2023",Defender - Left-Back,left,Wasserman,2500000.0,n-9567
p-826224,Arnau Martinez,c-12321,"Apr 25, 2003",20,182,"Apr 1, 2021","Jun 30, 2025",Defender - Right-Back,right,TRIPLE MATCH,15000000.0,n-9567
p-627228,Yan Couto,c-12321,"Jun 3, 2002",20,168,"Jul 25, 2022","Jun 30, 2023",Defender - Right-Back,right,Think Ball & Sports ...,4000000.0,n-7658
p-66100,Oriol Romeu,c-12321,"Sep 24, 1991",31,183,"Sep 1, 2022","Jun 30, 2025",midfield - Defensive Midfield,right,MagicPlayers,5000000.0,n-35742
p-785967,Ibrahima Kebe,c-12321,"Aug 1, 2000",22,Mali,"Jul 1, 2020","Jun 30, 2024",midfield - Defensive Midfield,right,FPD Agency,600000.0,n-35742
p-261504,Aleix Garcia,c-12321,"Jun 28, 1997",25,173,"Jul 23, 2021","Jun 30, 2023",midfield - Central Midfield,right,MagicPlayers,10000000.0,n-9567
p-378293,Yangel Herrera,c-12321,"Jan 7, 1998",25,184,"Aug 2, 2022","Jun 30, 2023",midfield - Central Midfield,right,PARRI GROUP,9000000.0,n-3504
p-627226,Reinier,c-12321,"Jan 19, 2002",21,185,"Aug 19, 2022","Jun 30, 2023",midfield - Attacking Midfield,right,Bertolucci Sports,3000000.0,n-37018
p-341278,Ivan Martin,c-12321,"Feb 14, 1999",24,178,"Jan 27, 2022","Jun 30, 2023",midfield - Attacking Midfield,left,Universal Twenty Two,1000000.0,n-12609
p-67808,Borja Garcia,c-12321,"Nov 2, 1990",32,175,"Jun 30, 2023","Jun 30, 2023",midfield - Attacking Midfield,right,Girona FC,1000000.0,n-12609
p-461617,Rodrigo Riquelme,c-12321,"Apr 2, 2000",23,174,"Aug 1, 2022","Jun 30, 2023",Attack - Left Winger,right,Wasserman,10000000.0,n-9567
p-337066,Toni Villa,c-12321,"Jan 7, 1995",28,172,"Sep 1, 2022","Jun 30, 2025",Attack - Left Winger,right,JV SPORTS SL,2500000.0,n-9567
p-264372,Viktor Tsygankov,c-12321,"Nov 15, 1997",25,178,"Jan 17, 2023","Jun 30, 2027",Attack - Right Winger,left,SEG,22000000.0,n-3699
p-331496,Valery Fernandez,c-12321,"Nov 23, 1999",23,182,"Jun 30, 2026","Feb 8, 2023",Attack - Right Winger,right,Girona FC,1500000.0,n-9567
p-522784,Taty Castellanos,c-12321,"Oct 3, 1998",24,178,"Jun 30, 2023",New York City FC,Attack - Centre-Forward,right,Girona FC,10000000.0,n-52540
p-59323,Cristhian Stuani,c-12321,"Oct 12, 1986",36,184,"Jul 21, 2017","Jun 30, 2026",Attack - Centre-Forward,right,no agent,2000000.0,n-3449
p-172015,Fernando Pacheco,c-714,"May 18, 1992",31,187,"Jan 31, 2023","Jun 30, 2026",Goalkeeper,left,EMG Mundial,3000000.0,n-9567
p-453704,Alvaro Fernandez,c-714,"Apr 13, 1998",25,186,"Aug 31, 2022","Jun 30, 2023",Goalkeeper,left,Footfeel ISM,3000000.0,n-3375
p-561613,Joan Garcia,c-714,"May 4, 2001",22,191,"Jul 1, 2021","Jun 30, 2025",Goalkeeper,right,Niagara Sports ...,400000.0,n-9567
p-387687,Cesar Montes,c-714,"Feb 24, 1997",26,195,"Jan 1, 2023","Jun 30, 2028",Defender - Centre-Back,right,Gelu Rodríguez,8000000.0,n-6303
p-102423,Leandro Cabrera,c-714,"Jun 17, 1991",31,190,"Jan 20, 2020","Jun 30, 2024",Defender - Centre-Back,left,Relatives,3500000.0,n-3449
p-357884,Fernando Calero,c-714,"Sep 14, 1995",27,184,"Aug 9, 2019","Jun 30, 2024",Defender - Centre-Back,right,MRH Football Agency,2000000.0,n-3449
p-92947,Sergi Gomez,c-714,"Mar 28, 1992",31,185,"Jul 28, 2021","Jun 30, 2024",Defender - Centre-Back,right,The Player ...,2000000.0,n-3375
p-945496,Simo Keddari,c-714,"Feb 3, 2005",18,183,"Jun 30, 2026",RCD Espanyol B (#21),Defender - Centre-Back,right,RCD Espanyol Barcelona,500000.0,n-12609
p-166677,Brian Olivan,c-714,"Apr 1, 1994",29,175,"Jul 1, 2022","Jun 30, 2025",Defender - Left-Back,left,Promoesport,6000000.0,n-12395
p-501418,Adria Pedrosa,c-714,"May 13, 1998",25,172,"Jul 1, 2019","Jun 30, 2023",Defender - Left-Back,left,JM10 SPORT,5000000.0,n-9567
p-410185,Ronael Pierre Gabriel,c-714,"Jun 13, 1998",24,177,"Jan 18, 2023","Jun 30, 2023",Defender - Right-Back,right,One Team Football,4500000.0,n-9323
p-544106,Oscar Gil,c-714,"Apr 26, 1998",25,175,"Sep 7, 2020","Jun 30, 2024",Defender - Right-Back,both,InterStarDeporte,3000000.0,n-3375
p-822331,Omar El Hilali,c-10773,"Sep 12, 2003",19,183,"Jul 1, 2020","Jun 30, 2024",Defender - Right-Back,right,Promoesport,500000.0,n-34903
p-705813,Ruben Sanchez,c-714,"Feb 4, 2001",22,185,"Jul 1, 2022","Jun 30, 2024",Defender - Right-Back,right,OKON,500000.0,n-34903
p-663581,Vini Souza,c-714,"Jun 17, 1999",23,187,"Jul 8, 2022","Jun 30, 2023",midfield - Defensive Midfield,right,JC SOCCER,7000000.0,n-34903
p-142021,Sergi Darder,c-714,"Dec 22, 1993",29,180,"Jul 1, 2018","Jun 30, 2026",midfield - Central Midfield,right,Eleven Talent Group,16000000.0,n-9567
p-506248,Edu Exposito,c-714,"Aug 1, 1996",26,178,"Aug 8, 2022","Jun 30, 2027",midfield - Central Midfield,right,Promoesport,6000000.0,n-9567
p-295622,Keidi Bare,c-714,"Aug 28, 1997",25,Albania,"Sep 22, 2020","Jun 30, 2024",midfield - Central Midfield,right,Niagara Sports ...,3500000.0,n-3561
p-557147,Jose Gragera,c-714,"May 14, 2000",23,186,"Jan 31, 2023","Jun 30, 2028",midfield - Central Midfield,right,Gelu Rodríguez,3000000.0,n-9567
p-165007,Denis Suarez,c-714,"Jan 6, 1994",29,176,"Jan 31, 2023","Jun 30, 2023",midfield - Attacking Midfield,right,Intermedia Sport ...,5000000.0,n-3375
p-408471,Javi Puado,c-714,"May 25, 1998",25,177,"Jul 1, 2018","Jun 30, 2025",Attack - Left Winger,right,Best of You,7000000.0,n-3375
